datetime,unix_timestamp,region,lat,lon,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,solar_rad_wm2,rain_last_24h_mm,vpd_kpa,co_ppm,co2_ppm,tvoc_ppb,h2_idx,ethanol_idx,hydrocarbon_idx,ignite_next_5min,risk_score_noisy
2024-08-05 22:10:00,1722881400,Gabala,40.95523,47.87433,41.78,21.4,3.33,72.1,0.0,0.52,2.88,0.285,425.9,49.0,27.94,14.32,11.51,1,3.958
2024-08-05 22:15:00,1722881700,Guba,40.99362,48.83956,24.21,74.4,1.42,12.1,0.0,0.87,1.29,0.09,438.9,94.2,8.56,3.21,3.09,0,-4.308
2024-08-05 22:20:00,1722882000,Lerik,38.8522,48.32186,27.86,54.5,4.04,262.2,0.0,6.53,1.8,0.282,350.0,13.0,8.93,8.57,2.15,0,-4.026
2024-08-05 22:25:00,1722882300,Gabala,41.02644,47.87089,27.29,37.6,4.13,49.0,0.0,0.17,2.12,0.24,417.0,18.9,10.91,0.36,23.88,1,1.974
2024-08-05 22:30:00,1722882600,Shamakhi,40.59726,48.59728,29.84,41.5,9.44,211.5,0.0,3.25,2.12,0.267,406.5,10.3,9.09,4.2,14.09,0,-0.148
2024-08-05 22:35:00,1722882900,Shamakhi,40.66328,48.58321,26.68,23.3,6.68,317.8,0.0,0.5,2.39,0.487,384.0,7.5,1.86,8.43,1.7,1,3.885
2024-08-05 22:40:00,1722883200,Lerik,38.69938,48.44232,22.78,66.1,0.36,101.6,0.0,0.3,1.41,0.223,466.4,15.8,14.79,4.62,27.55,0,-2.044
2024-08-05 22:45:00,1722883500,Gabala,41.07386,47.83441,31.4,31.4,5.73,15.4,0.0,1.38,2.36,0.382,470.8,28.5,14.91,4.35,2.12,1,2.289
2024-08-05 22:50:00,1722883800,Gabala,41.01462,47.81837,24.52,60.9,2.87,170.8,0.0,0.67,1.57,0.677,427.2,49.8,1.61,3.24,0.68,0,-3.213
2024-08-05 22:55:00,1722884100,Lerik,38.80514,48.36296,24.39,57.1,1.72,140.1,0.0,10.33,1.64,0.071,495.6,5.0,10.62,1.25,5.42,0,-6.969
2024-08-05 23:00:00,1722884400,Lerik,38.75543,48.35238,20.58,75.9,2.63,166.2,0.0,0.88,1.15,0.398,461.1,67.1,10.22,10.65,4.56,0,-3.27
2024-08-05 23:05:00,1722884700,Gabala,40.9581,47.87333,26.33,49.3,2.07,16.3,0.0,4.28,1.85,0.101,412.8,5.0,14.36,8.64,9.79,0,-2.073
2024-08-05 23:10:00,1722885000,Shamakhi,40.63047,48.5844,25.94,5.0,3.86,134.4,0.0,5.28,2.73,0.391,427.8,56.2,12.17,2.71,0.55,1,1.588
2024-08-05 23:15:00,1722885300,Guba,41.0316,48.95713,35.27,26.8,8.88,19.8,0.0,0.88,2.57,0.087,350.0,102.8,6.34,8.95,4.19,1,2.31
2024-08-05 23:20:00,1722885600,Shamakhi,40.63342,48.45238,33.23,56.7,7.47,332.5,0.0,0.69,1.91,0.374,452.2,48.9,16.27,4.56,1.64,0,-0.589
2024-08-05 23:25:00,1722885900,Lerik,38.76358,48.44614,22.69,50.4,3.28,175.2,0.0,6.45,1.72,0.678,461.3,232.7,16.12,2.37,2.11,0,-4.724
2024-08-05 23:30:00,1722886200,Gabala,40.93351,47.86798,33.16,13.5,3.14,341.7,0.0,1.35,2.77,0.374,491.2,29.7,0.5,29.08,19.31,1,4.683
2024-08-05 23:35:00,1722886500,Gabala,40.98976,47.84546,27.64,32.7,0.16,40.2,0.0,2.58,2.23,0.25,394.6,67.9,0.5,4.28,7.93,0,-0.697
2024-08-05 23:40:00,1722886800,Guba,41.03849,48.83543,27.84,39.7,6.05,133.4,0.0,1.21,2.09,0.366,441.1,8.3,11.48,1.36,6.7,0,0.304
2024-08-05 23:45:00,1722887100,Gabala,40.98016,47.76701,34.25,59.2,1.99,170.6,0.0,1.05,1.89,0.03,433.4,79.4,6.56,4.82,3.53,0,-0.068
2024-08-05 23:50:00,1722887400,Guba,41.07407,48.93755,31.89,32.7,3.54,356.4,0.0,5.18,2.35,0.422,367.4,7.0,19.08,6.46,0.86,0,-2.094
2024-08-05 23:55:00,1722887700,Shamakhi,40.60166,48.61211,27.43,30.4,6.81,46.7,0.0,0.87,2.26,0.214,438.1,81.0,11.41,2.31,21.98,1,3.532
2024-08-06 00:00:00,1722888000,Shamakhi,40.59996,48.61116,32.05,48.6,1.87,266.0,0.0,1.24,2.04,0.516,404.2,49.8,20.74,6.35,0.2,0,-0.154
2024-08-06 00:05:00,1722888300,Gabala,41.01353,47.84488,33.11,33.1,2.75,341.7,0.0,3.04,2.38,0.324,521.7,215.4,5.84,0.58,5.88,0,-0.391
2024-08-06 00:10:00,1722888600,Gabala,41.04096,47.89249,23.67,27.4,3.41,190.5,0.0,2.35,2.21,0.03,434.4,28.1,5.21,7.1,15.35,0,0.497
2024-08-06 00:15:00,1722888900,Lerik,38.73254,48.37071,22.97,60.7,3.46,339.9,0.0,9.87,1.52,0.248,509.0,84.9,9.49,1.27,16.57,0,-6.647
2024-08-06 00:20:00,1722889200,Lerik,38.7441,48.38318,22.82,66.9,1.11,83.7,0.0,4.04,1.4,0.03,391.9,58.2,19.51,8.77,3.62,0,-3.783
2024-08-06 00:25:00,1722889500,Gabala,40.96434,47.84117,30.0,39.1,0.06,103.6,0.0,3.04,2.17,0.437,379.0,9.5,14.2,4.54,3.7,1,1.278
2024-08-06 00:30:00,1722889800,Gabala,41.13795,47.83932,31.21,49.5,3.41,13.9,0.0,1.06,2.0,0.145,498.9,121.1,20.29,27.59,6.98,0,0.024
2024-08-06 00:35:00,1722890100,Shamakhi,40.58693,48.66683,36.6,24.1,3.26,219.2,0.0,0.8,2.67,0.455,480.1,27.7,4.5,2.37,1.6,1,2.547
2024-08-06 00:40:00,1722890400,Gabala,40.97391,47.78728,28.33,10.5,4.09,206.3,0.0,0.18,2.69,0.052,422.2,64.3,2.88,8.33,0.43,1,2.209
2024-08-06 00:45:00,1722890700,Lerik,38.83092,48.30227,19.84,68.2,4.2,235.7,0.0,3.95,1.28,0.363,445.8,21.0,7.21,0.91,6.36,0,-5.71
2024-08-06 00:50:00,1722891000,Shamakhi,40.64885,48.5273,30.58,17.0,5.38,315.1,0.0,0.05,2.63,0.339,471.3,232.2,14.35,13.52,4.49,1,3.783
2024-08-06 00:55:00,1722891300,Guba,41.00849,48.93418,21.77,36.0,1.54,208.4,0.0,0.3,1.98,0.488,476.1,85.6,17.97,4.19,3.96,1,2.602
2024-08-06 01:00:00,1722891600,Lerik,38.85822,48.39496,21.27,58.5,2.47,61.1,0.0,4.87,1.52,0.131,477.2,61.1,11.25,17.23,4.46,0,-4.953
2024-08-06 01:05:00,1722891900,Lerik,38.7403,48.32006,26.84,69.6,2.43,10.7,0.0,0.62,1.46,0.402,357.2,35.8,5.27,0.36,0.98,0,-1.762
2024-08-06 01:10:00,1722892200,Shamakhi,40.5617,48.60498,26.26,30.8,3.53,20.8,0.0,0.37,2.22,0.159,422.5,85.1,1.5,15.4,10.45,1,1.325
2024-08-06 01:15:00,1722892500,Guba,41.05812,48.8838,23.79,37.5,6.67,226.2,0.0,3.7,2.01,0.483,407.8,174.1,3.32,8.94,20.04,0,0.383
2024-08-06 01:20:00,1722892800,Lerik,38.80055,48.42797,27.56,77.3,2.42,253.2,0.0,1.46,1.33,0.559,382.1,227.6,16.25,6.6,8.93,0,-2.449
2024-08-06 01:25:00,1722893100,Gabala,40.91688,47.88971,30.74,35.4,3.41,107.8,0.0,1.24,2.26,0.181,541.4,135.7,3.66,3.09,38.92,0,0.296
2024-08-06 01:30:00,1722893400,Lerik,38.73387,48.52591,20.79,51.2,2.06,281.0,0.0,2.33,1.65,0.164,383.2,40.2,5.09,4.1,8.16,0,-2.654
2024-08-06 01:35:00,1722893700,Shamakhi,40.55945,48.54089,28.4,8.4,8.5,118.1,0.0,0.38,2.73,0.03,526.6,126.3,6.18,8.04,0.19,1,2.865
2024-08-06 01:40:00,1722894000,Shamakhi,40.60011,48.50686,38.3,33.8,8.11,235.8,0.0,2.15,2.52,0.03,475.5,22.7,14.31,2.38,0.1,1,2.249
2024-08-06 01:45:00,1722894300,Shamakhi,40.62337,48.62946,33.5,53.7,4.36,326.5,0.0,1.76,1.98,0.462,479.4,28.6,1.17,11.16,2.33,0,0.573
2024-08-06 01:50:00,1722894600,Lerik,38.78355,48.44934,20.75,33.2,3.88,70.6,0.0,4.05,2.01,0.526,379.1,63.3,5.94,4.35,8.12,0,-1.854
2024-08-06 01:55:00,1722894900,Guba,41.01925,48.83622,25.84,34.4,3.93,301.3,0.0,0.68,2.14,0.266,406.9,90.2,0.5,4.61,0.51,1,2.036
2024-08-06 02:00:00,1722895200,Gabala,40.95815,47.78626,32.35,39.4,4.43,3.3,0.0,0.39,2.23,0.121,458.7,139.4,11.02,0.78,13.22,1,0.849
2024-08-06 02:05:00,1722895500,Shamakhi,40.6612,48.61722,28.42,40.1,3.61,281.8,0.0,3.27,2.1,0.204,426.4,96.9,5.78,10.14,7.71,0,0.463
2024-08-06 02:10:00,1722895800,Guba,41.12759,48.98572,22.34,49.5,3.62,89.9,0.0,0.84,1.73,0.334,390.0,24.1,7.43,0.69,2.29,0,-1.0
2024-08-06 02:15:00,1722896100,Gabala,40.96037,47.80617,28.88,40.6,0.19,3.2,0.0,0.17,2.1,0.458,399.0,52.5,7.68,5.79,3.45,1,2.911
2024-08-06 02:20:00,1722896400,Shamakhi,40.624,48.60435,26.59,22.1,4.98,4.2,0.0,1.1,2.41,0.08,440.4,22.7,7.06,0.41,5.77,1,1.298
2024-08-06 02:25:00,1722896700,Gabala,40.99992,47.75504,25.31,60.5,1.27,161.9,0.0,3.87,1.6,0.311,350.0,55.0,7.55,6.98,1.31,0,-2.668
2024-08-06 02:30:00,1722897000,Gabala,40.98693,47.84007,26.26,8.4,0.35,39.9,0.0,0.7,2.67,0.296,432.7,5.0,13.37,13.64,1.82,1,3.195
2024-08-06 02:35:00,1722897300,Guba,41.03266,48.89432,15.37,62.1,4.23,180.5,0.0,0.11,1.27,0.134,426.4,33.7,0.78,1.0,4.98,0,-2.605
2024-08-06 02:40:00,1722897600,Gabala,41.00394,47.92338,28.33,70.4,0.85,293.1,0.0,4.68,1.49,0.46,434.3,18.4,17.46,3.84,21.09,0,-3.527
2024-08-06 02:45:00,1722897900,Shamakhi,40.57645,48.56467,34.45,43.1,3.69,225.4,0.0,0.56,2.22,0.482,350.0,34.1,10.63,9.06,4.09,1,1.31
2024-08-06 02:50:00,1722898200,Guba,41.06583,48.93432,33.8,36.1,7.86,280.5,0.0,1.88,2.34,0.265,462.0,271.8,13.54,3.24,15.03,1,2.58
2024-08-06 02:55:00,1722898500,Lerik,38.81008,48.36141,26.39,59.3,0.04,190.0,0.0,0.59,1.66,0.312,369.3,40.0,3.73,1.47,8.45,0,-2.613
2024-08-06 03:00:00,1722898800,Lerik,38.78076,48.40452,19.9,37.6,1.39,237.1,0.0,2.46,1.89,0.096,398.8,119.7,5.53,6.88,3.16,0,-2.467
2024-08-06 03:05:00,1722899100,Guba,41.12216,49.00387,24.19,30.7,1.92,224.0,0.0,1.2,2.16,0.398,483.0,18.0,13.87,10.76,18.06,0,0.482
2024-08-06 03:10:00,1722899400,Lerik,38.79419,48.48966,31.44,63.1,4.81,61.0,0.0,10.87,1.73,0.69,351.6,5.0,6.61,2.09,10.61,0,-7.202
2024-08-06 03:15:00,1722899700,Gabala,40.99275,47.94803,29.82,48.7,3.44,141.7,0.0,0.42,1.97,0.512,430.5,13.8,1.42,12.96,6.17,1,1.115
2024-08-06 03:20:00,1722900000,Shamakhi,40.60877,48.61988,36.19,37.5,7.27,250.3,0.0,1.48,2.39,0.239,396.2,44.4,27.25,13.21,2.58,1,1.23
2024-08-06 03:25:00,1722900300,Gabala,40.97351,47.83949,25.71,22.1,3.86,253.1,0.0,3.66,2.38,0.03,483.7,24.6,0.5,0.97,3.95,0,-0.606
2024-08-06 03:30:00,1722900600,Guba,41.02243,48.91425,25.14,80.3,4.44,71.1,0.0,0.23,1.2,0.362,469.9,47.3,10.72,9.36,2.6,0,-0.415
2024-08-06 03:35:00,1722900900,Shamakhi,40.55775,48.6233,31.72,40.6,6.14,201.8,0.0,1.34,2.19,0.278,487.7,131.9,14.04,12.49,2.71,1,1.786
2024-08-06 03:40:00,1722901200,Guba,41.02983,48.91947,29.68,43.2,0.44,34.1,0.0,2.26,2.08,0.216,414.3,15.0,15.12,2.72,2.03,0,-0.041
2024-08-06 03:45:00,1722901500,Guba,40.91208,48.86443,24.29,46.2,1.71,273.0,0.0,3.23,1.85,0.402,411.9,52.2,3.0,10.7,12.35,0,-1.795
2024-08-06 03:50:00,1722901800,Guba,40.9351,48.86242,28.41,35.9,4.98,260.7,0.0,1.38,2.19,0.307,417.7,27.4,22.07,11.91,8.96,0,0.619
2024-08-06 03:55:00,1722902100,Gabala,41.07129,47.82019,28.0,27.1,3.63,277.5,0.0,1.27,2.35,0.142,432.5,27.6,3.02,16.96,0.22,0,0.644
2024-08-06 04:00:00,1722902400,Shamakhi,40.53719,48.65352,27.15,69.1,2.8,45.3,0.0,1.78,1.48,0.41,350.0,30.0,3.39,5.36,1.22,0,-2.626
2024-08-06 04:05:00,1722902700,Shamakhi,40.502,48.65895,31.99,19.3,5.2,114.1,0.0,3.54,2.62,0.253,502.4,71.5,6.31,2.3,0.53,1,1.98
2024-08-06 04:10:00,1722903000,Shamakhi,40.53843,48.75917,36.42,22.1,4.47,112.5,0.0,0.74,2.7,0.134,356.8,12.9,18.31,15.62,3.29,1,2.659
2024-08-06 04:15:00,1722903300,Gabala,41.067,47.87128,28.02,35.0,5.02,60.6,0.0,1.22,2.19,0.131,461.7,11.8,22.58,11.25,10.77,1,2.904
2024-08-06 04:20:00,1722903600,Lerik,38.71041,48.36058,22.69,44.3,2.51,14.9,0.0,1.09,1.84,0.167,401.2,17.7,8.53,0.1,1.15,0,-1.47
2024-08-06 04:25:00,1722903900,Gabala,40.93221,47.82606,33.69,40.2,3.74,245.7,0.0,2.14,2.26,0.243,451.0,129.8,16.05,9.67,0.68,0,0.288
2024-08-06 04:30:00,1722904200,Gabala,40.90709,47.84212,29.56,33.6,1.54,214.0,0.0,0.2,2.26,0.03,435.6,95.1,8.7,0.52,3.07,1,1.836
2024-08-06 04:35:00,1722904500,Guba,40.98629,48.97531,20.47,43.1,3.34,138.5,0.0,0.74,1.8,0.337,459.9,138.5,3.13,6.05,1.68,0,-0.885
2024-08-06 04:40:00,1722904800,Shamakhi,40.5782,48.63665,30.84,27.2,3.32,130.6,0.0,0.49,2.43,0.634,441.6,150.4,19.97,0.32,11.53,1,4.556
2024-08-06 04:45:00,1722905100,Shamakhi,40.57596,48.53266,33.07,28.5,5.04,106.1,0.0,1.27,2.47,0.03,453.6,62.8,0.5,15.9,6.21,1,0.866
2024-08-06 04:50:00,1722905400,Lerik,38.89281,48.39716,24.94,31.9,1.99,41.4,0.0,2.52,2.16,0.03,516.5,113.4,13.86,0.17,0.77,1,1.236
2024-08-06 04:55:00,1722905700,Lerik,38.74005,48.32643,26.04,50.3,3.4,108.4,0.0,1.55,1.82,0.453,410.5,209.3,14.84,10.2,0.12,0,-1.924
2024-08-06 05:00:00,1722906000,Guba,40.99489,48.92962,25.35,43.1,6.45,206.9,0.0,1.71,1.95,0.388,542.5,112.2,11.79,0.24,1.6,1,1.55
2024-08-06 05:05:00,1722906300,Shamakhi,40.61693,48.56466,31.15,27.9,4.88,6.0,0.0,0.25,2.43,0.128,446.4,34.1,11.32,15.73,1.51,1,1.64
2024-08-06 05:10:00,1722906600,Lerik,38.75099,48.36944,24.06,51.1,2.47,55.5,0.0,0.49,1.75,0.03,442.4,33.6,13.57,3.61,9.58,0,0.055
2024-08-06 05:15:00,1722906900,Lerik,38.82433,48.30606,27.18,68.8,4.71,168.2,0.0,2.47,1.49,0.649,434.8,40.7,1.86,17.73,7.85,0,-1.195
2024-08-06 05:20:00,1722907200,Shamakhi,40.58001,48.63784,29.26,24.3,6.32,69.0,0.0,1.79,2.44,0.406,407.2,22.5,3.82,5.37,0.94,1,1.118
2024-08-06 05:25:00,1722907500,Gabala,40.99872,47.91043,27.71,55.2,1.3,65.8,0.0,1.88,1.78,0.214,350.0,55.3,4.37,3.78,0.32,0,-2.162
2024-08-06 05:30:00,1722907800,Lerik,38.7946,48.36535,24.99,85.2,10.4,126.4,0.0,0.88,1.1,0.194,523.7,48.5,15.68,2.71,6.55,0,-1.569
2024-08-06 05:35:00,1722908100,Shamakhi,40.49747,48.5919,29.85,22.3,5.17,135.2,0.0,0.16,2.5,0.184,429.0,48.0,2.26,7.01,4.82,1,2.046
2024-08-06 05:40:00,1722908400,Lerik,38.8653,48.37603,25.85,60.6,0.75,91.7,0.0,7.83,1.61,0.397,350.0,24.6,15.18,5.54,1.88,0,-5.306
2024-08-06 05:45:00,1722908700,Guba,41.10352,48.88909,27.4,48.6,3.14,47.8,0.0,1.14,1.9,0.033,350.0,22.4,10.32,10.4,0.71,0,-0.287
2024-08-06 05:50:00,1722909000,Lerik,38.79116,48.35902,15.72,55.8,3.99,187.2,0.0,0.27,1.41,0.249,497.4,48.5,15.69,6.91,4.74,0,-2.237
2024-08-06 05:55:00,1722909300,Shamakhi,40.5551,48.54499,32.14,7.7,3.8,203.8,0.0,1.98,2.86,0.497,465.5,71.6,19.97,8.13,4.22,1,2.318
2024-08-06 06:00:00,1722909600,Lerik,38.8753,48.46843,29.67,68.3,0.95,121.9,0.0,0.06,1.57,0.178,413.6,52.7,6.36,3.83,12.02,0,-1.935
2024-08-06 06:05:00,1722909900,Guba,41.09452,48.76801,31.99,39.4,6.53,311.4,21.8,2.46,2.22,0.353,463.3,42.2,14.6,2.66,9.89,1,1.356
2024-08-06 06:10:00,1722910200,Guba,40.99156,48.92521,28.73,62.4,3.96,308.5,43.6,0.19,1.66,0.339,417.0,110.3,18.89,2.83,10.07,0,0.585
2024-08-06 06:15:00,1722910500,Lerik,38.78907,48.41417,29.08,54.8,1.0,352.1,65.4,3.7,1.83,0.861,442.4,34.2,20.16,5.45,5.02,0,-2.315
2024-08-06 06:20:00,1722910800,Lerik,38.796,48.4827,23.39,72.0,3.81,192.1,87.2,6.88,1.31,0.264,407.1,44.2,8.34,10.92,5.16,0,-5.585
2024-08-06 06:25:00,1722911100,Guba,40.91627,48.88818,28.28,52.7,4.26,240.3,108.9,1.53,1.84,0.6,391.4,129.6,1.47,11.14,23.11,0,-1.886
2024-08-06 06:30:00,1722911400,Guba,40.98544,48.88143,26.66,56.5,3.36,351.8,130.5,0.09,1.72,0.384,495.2,18.5,11.01,1.52,11.07,1,1.112
2024-08-06 06:35:00,1722911700,Gabala,41.06575,47.80958,30.67,49.4,2.5,314.4,152.1,1.15,1.98,0.344,419.0,45.9,10.81,7.67,59.33,0,-0.003
2024-08-06 06:40:00,1722912000,Gabala,40.97157,47.86778,35.38,37.9,3.74,284.7,173.6,0.32,2.35,0.212,350.0,117.5,7.37,36.03,2.26,1,3.84
2024-08-06 06:45:00,1722912300,Guba,40.948,48.86459,30.01,39.6,6.26,304.2,195.1,1.0,2.16,0.384,434.9,110.4,12.71,7.46,7.81,0,0.232
2024-08-06 06:50:00,1722912600,Lerik,38.82483,48.34356,22.63,61.7,2.89,221.0,216.4,1.93,1.49,0.518,431.7,6.8,5.91,11.59,4.77,0,-2.507
2024-08-06 06:55:00,1722912900,Shamakhi,40.56664,48.56315,38.32,42.5,8.56,317.8,237.7,0.14,2.35,0.518,446.8,45.6,5.2,13.34,1.0,1,2.174
2024-08-06 07:00:00,1722913200,Lerik,38.79668,48.35266,24.99,54.9,0.72,314.9,258.8,2.71,1.7,0.302,350.0,34.2,4.47,8.44,2.46,0,-2.332
2024-08-06 07:05:00,1722913500,Lerik,38.73656,48.3497,26.61,66.7,0.17,213.9,279.8,0.16,1.51,0.376,475.8,5.0,0.5,8.89,0.99,0,-0.562
2024-08-06 07:10:00,1722913800,Gabala,40.92817,47.85427,27.06,28.9,0.59,125.0,300.7,2.84,2.28,0.655,455.2,79.3,0.5,2.75,11.62,0,0.727
2024-08-06 07:15:00,1722914100,Gabala,41.01688,47.84027,30.95,43.8,2.14,178.4,321.4,2.33,2.1,0.219,524.0,40.4,14.54,2.15,18.93,1,0.868
2024-08-06 07:20:00,1722914400,Gabala,40.98579,47.87748,29.6,57.2,6.36,1.2,342.0,0.87,1.79,0.368,396.8,13.2,11.94,15.93,10.22,0,0.155
2024-08-06 07:25:00,1722914700,Guba,40.9612,48.90736,30.53,48.8,5.27,348.6,362.4,0.15,1.99,0.556,414.7,57.2,12.18,0.22,22.07,0,-0.829
2024-08-06 07:30:00,1722915000,Guba,41.00598,48.83986,23.99,43.3,5.62,119.7,382.7,3.22,1.9,0.443,376.4,5.0,14.63,1.14,4.91,0,-0.262
2024-08-06 07:35:00,1722915300,Lerik,38.76964,48.29387,27.8,68.6,2.65,188.2,402.7,3.71,1.51,0.37,454.2,202.4,5.81,8.78,8.79,0,-2.2
2024-08-06 07:40:00,1722915600,Lerik,38.76081,48.34719,14.25,78.7,0.66,301.0,422.6,1.31,0.9,0.214,426.6,46.8,20.84,13.98,16.17,0,-3.832
2024-08-06 07:45:00,1722915900,Shamakhi,40.6582,48.63819,29.54,40.9,7.97,61.6,442.3,0.53,2.12,0.37,436.5,21.8,3.51,25.68,0.32,1,1.182
2024-08-06 07:50:00,1722916200,Lerik,38.83914,48.43706,18.62,31.3,0.92,326.0,461.7,1.6,1.98,0.32,429.0,249.0,1.47,5.17,3.72,0,0.002
2024-08-06 07:55:00,1722916500,Lerik,38.79894,48.44923,25.35,43.5,1.66,61.1,481.0,10.24,1.94,0.52,350.0,64.0,8.24,1.62,0.31,0,-5.873
2024-08-06 08:00:00,1722916800,Gabala,40.98722,47.8919,31.85,55.3,6.82,39.6,500.0,0.95,1.9,0.369,433.5,62.5,8.34,9.67,3.27,1,0.84
2024-08-06 08:05:00,1722917100,Gabala,40.97958,47.90436,27.96,32.9,4.1,256.5,518.8,0.49,2.23,0.333,350.0,46.8,15.82,0.16,3.16,1,2.233
2024-08-06 08:10:00,1722917400,Gabala,41.00435,47.87032,33.42,41.3,4.76,145.2,537.3,3.06,2.23,0.427,428.3,55.7,11.16,0.45,0.52,0,0.528
2024-08-06 08:15:00,1722917700,Gabala,40.94002,47.94015,24.9,32.3,2.08,128.9,555.6,2.57,2.15,0.434,438.7,116.5,18.03,28.13,5.86,0,-0.107
2024-08-06 08:20:00,1722918000,Gabala,41.02313,47.86468,22.39,53.0,0.24,163.2,573.6,0.36,1.66,0.416,452.5,225.4,12.23,12.56,2.7,0,-0.11
2024-08-06 08:25:00,1722918300,Shamakhi,40.61768,48.69996,34.89,40.0,2.33,153.4,591.3,2.56,2.3,0.328,485.8,38.0,0.5,0.14,3.7,1,1.635
2024-08-06 08:30:00,1722918600,Shamakhi,40.58685,48.56868,36.68,22.5,3.76,23.9,608.8,1.34,2.7,0.069,395.6,229.0,10.19,1.8,19.49,1,2.923
2024-08-06 08:35:00,1722918900,Shamakhi,40.57561,48.5674,32.42,44.9,4.44,14.7,625.9,0.53,2.13,0.049,425.9,13.6,11.93,17.91,11.59,1,1.321
2024-08-06 08:40:00,1722919200,Gabala,41.02206,47.84038,35.29,53.7,2.98,150.5,642.8,0.9,2.03,0.172,556.3,29.4,11.51,12.15,1.38,1,1.099
2024-08-06 08:45:00,1722919500,Guba,40.99248,48.89813,28.03,54.0,4.45,33.6,659.3,3.18,1.81,0.748,421.1,108.2,10.36,11.18,6.92,0,-1.869
2024-08-06 08:50:00,1722919800,Gabala,40.94506,47.83394,29.59,43.6,3.23,83.6,675.6,0.83,2.06,0.059,433.9,108.1,11.39,0.37,8.8,1,0.895
2024-08-06 08:55:00,1722920100,Gabala,40.96077,47.87698,26.28,95.0,4.33,307.3,691.5,2.46,0.94,0.527,350.0,7.2,8.47,2.13,2.3,0,-4.069
2024-08-06 09:00:00,1722920400,Shamakhi,40.63846,48.59488,26.79,10.8,5.55,93.2,707.1,0.02,2.64,0.328,362.9,24.5,3.96,9.4,11.14,1,2.633
2024-08-06 09:05:00,1722920700,Gabala,40.89947,47.81964,26.93,35.7,5.0,332.0,722.4,0.69,2.14,0.569,434.5,41.7,10.55,9.55,33.77,1,1.336
2024-08-06 09:10:00,1722921000,Shamakhi,40.58223,48.5802,38.32,32.1,5.87,159.0,737.3,0.44,2.56,0.476,350.0,46.7,10.03,29.79,5.42,1,2.176
2024-08-06 09:15:00,1722921300,Gabala,41.03353,47.91088,28.76,59.1,3.29,210.6,751.8,4.35,1.73,0.463,401.6,25.3,2.82,3.2,6.21,0,-1.831
2024-08-06 09:20:00,1722921600,Lerik,38.79159,48.41586,22.44,51.1,0.66,81.6,766.0,9.34,1.7,0.412,531.4,71.6,13.02,5.82,1.55,0,-5.663
2024-08-06 09:25:00,1722921900,Guba,41.01364,48.81619,22.38,62.2,5.09,6.8,779.9,4.12,1.48,0.03,402.6,6.1,8.13,5.2,12.6,0,-2.107
2024-08-06 09:30:00,1722922200,Guba,41.05434,48.97553,28.16,36.6,1.45,161.3,793.4,0.52,2.16,0.561,400.3,55.3,0.5,8.44,2.77,1,1.495
2024-08-06 09:35:00,1722922500,Shamakhi,40.64462,48.62168,27.5,39.1,7.5,228.3,806.4,0.55,2.09,0.238,469.4,69.7,14.84,5.05,4.59,1,1.289
2024-08-06 09:40:00,1722922800,Lerik,38.778,48.43196,25.43,68.3,4.03,69.5,819.2,4.91,1.45,0.683,393.3,14.9,0.5,4.36,1.34,0,-1.923
2024-08-06 09:45:00,1722923100,Guba,40.99348,48.94645,24.16,36.1,3.49,330.1,831.5,0.03,2.05,0.448,475.5,5.0,0.5,19.03,16.52,1,2.516
2024-08-06 09:50:00,1722923400,Shamakhi,40.64524,48.64904,30.96,43.9,4.21,67.8,843.4,5.4,2.1,0.03,615.0,31.0,12.19,1.02,5.24,0,-1.624
2024-08-06 09:55:00,1722923700,Gabala,41.02697,47.80404,30.57,61.9,4.91,270.1,854.9,3.98,1.73,0.179,375.1,38.4,6.84,2.12,3.2,0,-2.669
2024-08-06 10:00:00,1722924000,Gabala,40.9756,47.79649,24.2,38.9,2.88,209.1,866.0,0.14,2.0,0.03,389.7,178.6,8.1,3.41,2.86,1,1.879
2024-08-06 10:05:00,1722924300,Lerik,38.79732,48.51982,24.03,40.6,3.8,21.2,876.7,1.51,1.96,0.042,434.6,105.9,14.09,11.12,5.4,1,0.853
2024-08-06 10:10:00,1722924600,Guba,41.01338,48.8651,19.89,40.8,6.12,163.4,887.0,2.24,1.83,0.397,443.3,9.3,15.9,1.98,1.01,0,0.384
2024-08-06 10:15:00,1722924900,Gabala,41.04835,47.86893,27.55,39.1,1.49,47.7,896.9,0.17,2.1,0.568,356.3,147.1,9.3,14.56,5.13,1,2.396
2024-08-06 10:20:00,1722925200,Shamakhi,40.65338,48.68157,33.99,46.8,2.01,128.4,906.3,1.69,2.13,0.458,440.6,14.3,6.46,2.7,21.77,1,1.176
2024-08-06 10:25:00,1722925500,Gabala,41.01467,47.82782,31.17,26.9,2.8,184.9,915.3,2.35,2.45,0.095,495.7,115.0,8.74,1.6,2.78,0,0.531
2024-08-06 10:30:00,1722925800,Gabala,40.92607,47.83199,32.54,50.0,4.78,123.1,923.9,1.7,2.03,0.56,406.6,12.7,2.11,2.78,1.68,0,-0.394
2024-08-06 10:35:00,1722926100,Guba,40.98626,48.94632,28.63,53.8,3.9,93.0,932.0,0.97,1.83,0.476,527.1,37.4,23.37,10.39,5.92,1,2.727
2024-08-06 10:40:00,1722926400,Guba,40.98889,48.91064,24.37,52.5,6.05,162.8,939.7,0.23,1.73,0.751,533.1,37.1,11.6,5.45,3.77,0,0.17
